Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
iris,KNN,3,135,15,9,0.0010004043579101562,0.0010056495666503906,1.0,1.0,1.0,1.0,1.0
iris,KNN,3,135,15,10,0.00099945068359375,0.0010001659393310547,0.95,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
iris,RF,3,135,15,1,0.0149993896484375,0.002000570297241211,0.8999999999999999,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
iris,RF,3,135,15,2,0.014000415802001953,0.0010001659393310547,1.0,1.0,1.0,1.0,1.0
iris,RF,3,135,15,3,0.012999296188354492,0.0009989738464355469,0.95,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
iris,RF,3,135,15,4,0.011999845504760742,0.0009992122650146484,1.0,1.0,1.0,1.0,1.0
iris,RF,3,135,15,5,0.011997699737548828,0.0020012855529785156,0.95,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
iris,RF,3,135,15,6,0.013998270034790039,0.0010006427764892578,1.0,1.0,1.0,1.0,1.0
iris,RF,3,135,15,7,0.014997005462646484,0.001001119613647461,1.0,1.0,1.0,1.0,1.0
iris,RF,3,135,15,8,0.0149993896484375,0.0009987354278564453,0.95,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
iris,RF,3,135,15,9,0.01399850845336914,0.001998424530029297,1.0,1.0,1.0,1.0,1.0
iris,RF,3,135,15,10,0.013997316360473633,0.0010013580322265625,0.95,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
iris,SVC,3,135,15,1,0.0009996891021728516,0.001001596450805664,0.95,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
iris,SVC,3,135,15,2,0.0010006427764892578,0.0,1.0,1.0,1.0,1.0,1.0
iris,SVC,3,135,15,3,0.0010013580322265625,0.0,0.95,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
iris,SVC,3,135,15,4,0.0010013580322265625,0.0,1.0,1.0,1.0,1.0,1.0
iris,SVC,3,135,15,5,0.0010027885437011719,0.0,1.0,1.0,1.0,1.0,1.0
iris,SVC,3,135,15,6,0.0009987354278564453,0.0,1.0,1.0,1.0,1.0,1.0
iris,SVC,3,135,15,7,0.0010001659393310547,0.0,1.0,1.0,1.0,1.0,1.0
