Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
hayes-roth,NC,3,143,17,2,0.0009989738464355469,0.0,0.5399159663865546,0.35294117647058826,0.3294117647058824,0.35294117647058826,0.3333333333333333
hayes-roth,NC,3,143,17,3,0.0,0.0,0.6869747899159664,0.5882352941176471,0.6176470588235294,0.5882352941176471,0.596078431372549
hayes-roth,NC,3,143,17,4,0.0,0.0010001659393310547,0.6092436974789917,0.4117647058823529,0.28888888888888886,0.4117647058823529,0.3382352941176471
hayes-roth,NC,3,144,16,5,0.0009982585906982422,0.0,0.6568080357142857,0.5,0.453125,0.5,0.46904761904761905
hayes-roth,NC,3,145,15,6,0.001010894775390625,0.0,0.7291666666666666,0.6,0.5785714285714286,0.6,0.5775824175824176
hayes-roth,NC,3,145,15,7,0.0,0.0,0.7125000000000001,0.6666666666666666,0.7166666666666667,0.6666666666666666,0.6523809523809523
hayes-roth,NC,3,145,15,8,0.0010004043579101562,0.0,0.6958333333333333,0.6,0.6285714285714286,0.6,0.6061538461538462
hayes-roth,NC,3,145,15,9,0.0010013580322265625,0.0,0.7749999999999999,0.6666666666666666,0.6785714285714286,0.6666666666666666,0.6575824175824175
hayes-roth,NC,3,145,15,10,0.0,0.000993967056274414,0.7291666666666667,0.6,0.59,0.6,0.5896103896103895
hayes-roth,RF,3,142,18,1,0.012998342514038086,0.002013683319091797,0.865327380952381,0.8333333333333334,0.8472222222222222,0.8333333333333334,0.834920634920635
hayes-roth,RF,3,143,17,2,0.013013601303100586,0.0020029544830322266,0.8004201680672269,0.7058823529411765,0.7323529411764705,0.7058823529411765,0.6917269581629443
hayes-roth,RF,3,143,17,3,0.012003660202026367,0.00099945068359375,0.8403361344537815,0.7647058823529411,0.780392156862745,0.7647058823529411,0.7598039215686274
hayes-roth,RF,3,143,17,4,0.017998695373535156,0.0030019283294677734,0.9201680672268907,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706
hayes-roth,RF,3,144,16,5,0.012033700942993164,0.0010025501251220703,0.833891369047619,0.75,0.7718750000000001,0.75,0.7470238095238095
hayes-roth,RF,3,145,15,6,0.020003557205200195,0.0019998550415039062,0.8333333333333333,0.8,0.8666666666666667,0.8,0.8000000000000002
hayes-roth,RF,3,145,15,7,0.013002634048461914,0.0019989013671875,0.6958333333333333,0.6,0.64,0.6,0.6067532467532468
hayes-roth,RF,3,145,15,8,0.014002799987792969,0.0020008087158203125,0.7416666666666667,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6666666666666666
hayes-roth,RF,3,145,15,9,0.012001991271972656,0.002000570297241211,0.8166666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
hayes-roth,RF,3,145,15,10,0.01999807357788086,0.0029964447021484375,0.7708333333333333,0.6666666666666666,0.6685714285714286,0.6666666666666666,0.6643356643356643
hayes-roth,SVC,3,142,18,1,0.0010039806365966797,0.0009968280792236328,0.8452380952380953,0.7777777777777778,0.8585858585858586,0.7777777777777778,0.7580246913580247
hayes-roth,SVC,3,143,17,2,0.0020008087158203125,0.0,0.8403361344537816,0.7647058823529411,0.8502673796791443,0.7647058823529411,0.7437908496732026
hayes-roth,SVC,3,143,17,3,0.001001119613647461,0.0,0.9201680672268908,0.8823529411764706,0.9084967320261438,0.8823529411764706,0.8799019607843137
hayes-roth,SVC,3,143,17,4,0.0019991397857666016,0.0,1.0,1.0,1.0,1.0,1.0
